# /home/bioflora/allopolyploids/scripts/_bootstrap_label_stats.pl iqtree_boottrees_100_random_congruent_concatenate/ 0

107872_c27097_g1_i1_chr3-18279135-18280761--.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_E.fna.boottrees	Brup_E	0	0	0	3	97	0	0	0	0	100
108306_c29439_g1_i3_chr3-10983766-10988584-+.fa.block.label.reduced.fna.trimmed.fna.extract_B422_I.fna.boottrees	B422_I	0	0	0	0	2	5	14	62	17	100
108306_c29439_g1_i3_chr3-10983766-10988584-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	0	8	89	1	2	0	0	0	0	100
108306_c29439_g1_i3_chr3-10983766-10988584-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_B.fna.boottrees	Bhyb_B	0	80	20	0	0	0	0	0	0	100
108306_c29439_g1_i3_chr3-10983766-10988584-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	25	3	70	0	2	0	0	0	0	100
108306_c29439_g1_i3_chr3-10983766-10988584-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_I.fna.boottrees	Bpho_I	0	0	0	0	7	7	9	58	19	100
108306_c29439_g1_i3_chr3-10983766-10988584-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_E.fna.boottrees	Bret_E	0	0	29	0	35	0	2	29	5	100
108306_c29439_g1_i3_chr3-10983766-10988584-+.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_I.fna.boottrees	Brup_I	0	0	0	0	0	7	19	62	12	100
108365_c26521_g1_i1_chr9-25516033-25517654--.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_E.fna.boottrees	Bret_E	0	0	0	0	80	0	15	3	2	100
108365_c26521_g1_i1_chr9-25516033-25517654--.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_E.fna.boottrees	Brup_E	0	0	0	0	100	0	0	0	0	100
108514_c31253_g2_i4_chr9-14520636-14523486--.fa.block.label.reduced.fna.trimmed.fna.extract_B422_I.fna.boottrees	B422_I	0	0	0	0	0	0	45	17	38	100
108514_c31253_g2_i4_chr9-14520636-14523486--.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees	Bboi_B	8	89	3	0	0	0	0	0	0	100
108514_c31253_g2_i4_chr9-14520636-14523486--.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_D.fna.boottrees	Bhyb_D	0	4	30	66	0	0	0	0	0	100
108514_c31253_g2_i4_chr9-14520636-14523486--.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_I.fna.boottrees	Bpho_I	0	0	0	0	0	1	74	10	15	100
108514_c31253_g2_i4_chr9-14520636-14523486--.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_G.fna.boottrees	Bret_G	0	0	0	2	5	0	92	0	1	100
108514_c31253_g2_i4_chr9-14520636-14523486--.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_H.fna.boottrees	Brup_H	0	0	0	0	0	0	33	19	48	100
108532_c36259_g2_i1_chr4-37089961-37093721-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_D.fna.boottrees	Bhyb_D	0	25	8	67	0	0	0	0	0	100
108532_c36259_g2_i1_chr4-37089961-37093721-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_C.fna.boottrees	Bmex_C	10	40	50	0	0	0	0	0	0	100
108532_c36259_g2_i1_chr4-37089961-37093721-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_E.fna.boottrees	Bpho_E	0	0	0	0	41	59	0	0	0	100
108532_c36259_g2_i1_chr4-37089961-37093721-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_E.fna.boottrees	Bret_E	0	1	15	1	56	27	0	0	0	100
108532_c36259_g2_i1_chr4-37089961-37093721-+.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_E.fna.boottrees	Brup_E	0	0	2	0	49	30	19	0	0	100
108571_c28305_g1_i3_chr2-8900030-8904478--.fa.block.label.reduced.fna.trimmed.fna.extract_B422_H.fna.boottrees	B422_H	0	0	0	0	1	0	1	97	1	100
108571_c28305_g1_i3_chr2-8900030-8904478--.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	89	1	0	0	0	0	0	0	0	90
108571_c28305_g1_i3_chr2-8900030-8904478--.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_B.fna.boottrees	Bhyb_B	0	55	42	3	0	0	0	0	0	100
108571_c28305_g1_i3_chr2-8900030-8904478--.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_H.fna.boottrees	Bpho_H	0	0	0	0	4	0	0	95	1	100
108571_c28305_g1_i3_chr2-8900030-8904478--.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_H.fna.boottrees	Brup_H	0	0	0	0	8	2	40	40	10	100
108599_c28282_g1_i2_chr6-14143586-14150295--.fa.block.label.reduced.fna.trimmed.fna.extract_B422_F.fna.boottrees	B422_F	0	0	0	0	1	64	35	0	0	100
108599_c28282_g1_i2_chr6-14143586-14150295--.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees	Bboi_B	0	100	0	0	0	0	0	0	0	100
108599_c28282_g1_i2_chr6-14143586-14150295--.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_B.fna.boottrees	Bhyb_B	0	100	0	0	0	0	0	0	0	100
108599_c28282_g1_i2_chr6-14143586-14150295--.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_B.fna.boottrees	Bmex_B	0	100	0	0	0	0	0	0	0	100
108599_c28282_g1_i2_chr6-14143586-14150295--.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_F.fna.boottrees	Bpho_F	0	0	0	0	1	65	34	0	0	100
108599_c28282_g1_i2_chr6-14143586-14150295--.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_F.fna.boottrees	Bret_F	0	1	0	0	0	99	0	0	0	100
108599_c28282_g1_i2_chr6-14143586-14150295--.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_F.fna.boottrees	Brup_F	0	0	0	0	4	89	7	0	0	100
108696_c30417_g1_i3_chr9-7976656-7985545-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_E.fna.boottrees	Bboi_E	0	0	2	82	16	0	0	0	0	100
108696_c30417_g1_i3_chr9-7976656-7985545-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_D.fna.boottrees	Bhyb_D	0	0	0	100	0	0	0	0	0	100
108696_c30417_g1_i3_chr9-7976656-7985545-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_I.fna.boottrees	Bpho_I	0	0	0	0	0	0	23	45	32	100
108696_c30417_g1_i3_chr9-7976656-7985545-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_I.fna.boottrees	Bret_I	0	0	0	0	1	2	42	2	53	100
108696_c30417_g1_i3_chr9-7976656-7985545-+.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_G.fna.boottrees	Brup_G	0	0	0	0	0	0	64	35	1	100
108808_c28097_g1_i2_chr4-12525907-12528991-+.fa.block.label.reduced.fna.trimmed.fna.extract_B422_D.fna.boottrees	B422_D	0	0	0	91	9	0	0	0	0	100
108808_c28097_g1_i2_chr4-12525907-12528991-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees	Bboi_B	88	8	0	3	0	0	0	0	0	99
108808_c28097_g1_i2_chr4-12525907-12528991-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_B.fna.boottrees	Bhyb_B	2	98	0	0	0	0	0	0	0	100
108808_c28097_g1_i2_chr4-12525907-12528991-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_B.fna.boottrees	Bmex_B	6	92	2	0	0	0	0	0	0	100
108808_c28097_g1_i2_chr4-12525907-12528991-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_D.fna.boottrees	Bpho_D	0	0	0	92	7	1	0	0	0	100
108808_c28097_g1_i2_chr4-12525907-12528991-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_B.fna.boottrees	Bret_B	57	31	2	4	6	0	0	0	0	100
108808_c28097_g1_i2_chr4-12525907-12528991-+.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_D.fna.boottrees	Brup_D	0	0	0	74	24	2	0	0	0	100
108974_c33377_g2_i1_chr3-28304397-28307011-+.fa.block.label.reduced.fna.trimmed.fna.extract_B422_I.fna.boottrees	B422_I	0	0	0	0	0	0	2	16	82	100
108974_c33377_g2_i1_chr3-28304397-28307011-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	45	7	46	0	2	0	0	0	0	100
108974_c33377_g2_i1_chr3-28304397-28307011-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_B.fna.boottrees	Bhyb_B	0	100	0	0	0	0	0	0	0	100
108974_c33377_g2_i1_chr3-28304397-28307011-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	47	1	51	0	1	0	0	0	0	100
108974_c33377_g2_i1_chr3-28304397-28307011-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_I.fna.boottrees	Bpho_I	0	0	0	0	4	1	47	4	44	100
108974_c33377_g2_i1_chr3-28304397-28307011-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_A.fna.boottrees	Bret_A	33	0	58	7	2	0	0	0	0	100
108974_c33377_g2_i1_chr3-28304397-28307011-+.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_I.fna.boottrees	Brup_I	0	0	0	0	32	1	21	0	46	100
109023_c34226_g1_i1_chr7-2424553-2426106-+.fa.block.label.reduced.fna.trimmed.fna.extract_B422_I.fna.boottrees	B422_I	0	0	0	0	0	0	26	16	58	100
109023_c34226_g1_i1_chr7-2424553-2426106-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_B.fna.boottrees	Bboi_B	0	96	4	0	0	0	0	0	0	100
109023_c34226_g1_i1_chr7-2424553-2426106-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_D.fna.boottrees	Bhyb_D	0	0	0	100	0	0	0	0	0	100
109023_c34226_g1_i1_chr7-2424553-2426106-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_B.fna.boottrees	Bmex_B	0	93	7	0	0	0	0	0	0	100
109023_c34226_g1_i1_chr7-2424553-2426106-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_I.fna.boottrees	Bpho_I	0	0	0	0	1	0	15	16	68	100
109023_c34226_g1_i1_chr7-2424553-2426106-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_I.fna.boottrees	Bret_I	0	0	0	0	0	2	45	15	38	100
109023_c34226_g1_i1_chr7-2424553-2426106-+.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_I.fna.boottrees	Brup_I	0	0	0	0	0	0	17	12	71	100
109456_c31426_g2_i1_chr4-35653405-35657181--.fa.block.label.reduced.fna.trimmed.fna.extract_B422_I.fna.boottrees	B422_I	0	0	0	0	0	0	0	0	100	100
109456_c31426_g2_i1_chr4-35653405-35657181--.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_C.fna.boottrees	Bboi_C	29	39	32	0	0	0	0	0	0	100
109456_c31426_g2_i1_chr4-35653405-35657181--.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_B.fna.boottrees	Bhyb_B	0	100	0	0	0	0	0	0	0	100
109456_c31426_g2_i1_chr4-35653405-35657181--.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	60	37	0	0	0	0	0	0	0	97
109456_c31426_g2_i1_chr4-35653405-35657181--.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_I.fna.boottrees	Bpho_I	0	0	0	0	0	0	0	0	100	100
109456_c31426_g2_i1_chr4-35653405-35657181--.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_I.fna.boottrees	Bret_I	0	0	2	0	8	0	3	0	87	100
109456_c31426_g2_i1_chr4-35653405-35657181--.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_I.fna.boottrees	Brup_I	0	0	0	0	0	0	1	0	99	100
109471_c27285_g1_i1_chr3-23101729-23103268-+.fa.block.label.reduced.fna.trimmed.fna.extract_B422_G.fna.boottrees	B422_G	0	0	1	0	31	3	61	0	4	100
109471_c27285_g1_i1_chr3-23101729-23103268-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_A.fna.boottrees	Bboi_A	50	0	49	0	0	0	0	0	0	99
109471_c27285_g1_i1_chr3-23101729-23103268-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_D.fna.boottrees	Bhyb_D	0	0	0	100	0	0	0	0	0	100
109471_c27285_g1_i1_chr3-23101729-23103268-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	89	0	7	0	0	0	0	0	0	96
109471_c27285_g1_i1_chr3-23101729-23103268-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_G.fna.boottrees	Bpho_G	0	0	0	0	12	10	74	0	4	100
109471_c27285_g1_i1_chr3-23101729-23103268-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_A.fna.boottrees	Bret_A	10	0	88	0	2	0	0	0	0	100
109471_c27285_g1_i1_chr3-23101729-23103268-+.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_H.fna.boottrees	Brup_H	0	0	0	0	0	0	13	33	54	100
109475_c32054_g2_i1_chr7-9945127-9946663--.fa.block.label.reduced.fna.trimmed.fna.extract_B422_G.fna.boottrees	B422_G	0	0	0	0	0	1	49	14	36	100
109475_c32054_g2_i1_chr7-9945127-9946663--.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_A.fna.boottrees	Bhyb_A	79	17	0	0	0	0	0	0	0	96
109475_c32054_g2_i1_chr7-9945127-9946663--.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_C.fna.boottrees	Bmex_C	41	57	1	1	0	0	0	0	0	100
109475_c32054_g2_i1_chr7-9945127-9946663--.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_G.fna.boottrees	Bpho_G	0	0	0	0	0	0	63	31	6	100

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------
109765_c35611_g2_i1_chr3-7937278-7941889--.fa.block.label.reduced.fna.trimmed.fna.extract_B422_E.fna.boottrees	B422_E	0	0	2	1	80	15	1	0	0	99

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------
109765_c35611_g2_i1_chr3-7937278-7941889--.fa.block.label.reduced.fna.trimmed.fna.extract_Bboi_E.fna.boottrees	Bboi_E	7	20	21	1	48	0	0	0	0	97

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------
109765_c35611_g2_i1_chr3-7937278-7941889--.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	30	42	23	0	1	0	0	0	0	96

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------
109765_c35611_g2_i1_chr3-7937278-7941889--.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_E.fna.boottrees	Bret_E	0	19	17	1	59	0	0	0	0	96

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------

------------- EXCEPTION: Bio::Root::Exception -------------
MSG: Calling node's branch length will be zero (set -FORCE to force)--exiting
STACK: Error::throw
STACK: Bio::Root::Root::throw /usr/local/share/perl5/Bio/Root/Root.pm:449
STACK: Bio::Tree::Node::create_node_on_branch /usr/local/share/perl5/Bio/Tree/Node.pm:192
STACK: Bio::Tree::TreeFunctionsI::reroot_at_midpoint /usr/local/share/perl5/Bio/Tree/TreeFunctionsI.pm:1071
STACK: /home/bioflora/allopolyploids/scripts/_check_diploids.pl:70
-----------------------------------------------------------
109765_c35611_g2_i1_chr3-7937278-7941889--.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_E.fna.boottrees	Brup_E	0	0	0	0	71	17	8	1	0	97
109837_c23943_g1_i1_chr1-4663964-4667563-+.fa.block.label.reduced.fna.trimmed.fna.extract_B422_I.fna.boottrees	B422_I	0	0	0	0	0	0	53	14	33	100
109837_c23943_g1_i1_chr1-4663964-4667563-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bhyb_D.fna.boottrees	Bhyb_D	0	0	0	100	0	0	0	0	0	100
109837_c23943_g1_i1_chr1-4663964-4667563-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_B.fna.boottrees	Bmex_B	38	53	8	1	0	0	0	0	0	100
109837_c23943_g1_i1_chr1-4663964-4667563-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_I.fna.boottrees	Bpho_I	0	0	0	0	0	0	23	40	37	100
109837_c23943_g1_i1_chr1-4663964-4667563-+.fa.block.label.reduced.fna.trimmed.fna.extract_Bret_G.fna.boottrees	Bret_G	0	0	0	0	8	3	68	14	7	100
109837_c23943_g1_i1_chr1-4663964-4667563-+.fa.block.label.reduced.fna.trimmed.fna.extract_Brup_I.fna.boottrees	Brup_I	0	0	0	0	0	0	43	17	40	100
109914_c24454_g1_i1_Bd1-65848337-65849859--.fa.block.label.reduced.fna.trimmed.fna.extract_Bmex_A.fna.boottrees	Bmex_A	100	0	0	0	0	0	0	0	0	100
109914_c24454_g1_i1_Bd1-65848337-65849859--.fa.block.label.reduced.fna.trimmed.fna.extract_Bpho_H.fna.boottrees	Bpho_H	0	0	0	0	0	0	0	100	0	100
