

# 106413_c36952_g1_i1_chr1-28152394-28159857--.fa.block.label.fna.trimmed.fna 106413_c36952_g1_i1_chr1-28152394-28159857--.fa.block.label.reduced.fna.trimmed.fna 628 106413_c36952_g1_i1_chr1-28152394-28159857--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	1	0	0	0	0	0	0	0	1
Bboi	0	0	1	0	0	0	0	0	0	1
Bret	0	0	1	0	0	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	1	1
Bpho	0	0	0	0	0	0	0	0	0	0
B422	0	0	0	0	1	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 106643_c24140_g1_i1_chr1-17494027-17495732-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 106643_c24140_g1_i1_chr1-17494027-17495732-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 106643_c24140_g1_i1_chr1-17494027-17495732-+.fa.block.label.fna.trimmed.fna 106643_c24140_g1_i1_chr1-17494027-17495732-+.fa.block.label.reduced.fna.trimmed.fna 1311 106643_c24140_g1_i1_chr1-17494027-17495732-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	1	0	0	0	0	0	0	1
Bboi	0	0	1	0	0	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	0	0	1	0	0	1
B422	0	0	0	0	0	1	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 106661_c34261_g1_i2_chr9-25943865-25950567-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 106661_c34261_g1_i2_chr9-25943865-25950567-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 106661_c34261_g1_i2_chr9-25943865-25950567-+.fa.block.label.fna.trimmed.fna 106661_c34261_g1_i2_chr9-25943865-25950567-+.fa.block.label.reduced.fna.trimmed.fna 1453 106661_c34261_g1_i2_chr9-25943865-25950567-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	1	0	0	0	0	1
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	0	0	0	0
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	1	0	0	0	0	1
B422	0	0	0	0	1	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 106985_c22209_g1_i1_chr9-11843658-11850789-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 106985_c22209_g1_i1_chr9-11843658-11850789-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 106985_c22209_g1_i1_chr9-11843658-11850789-+.fa.block.label.fna.trimmed.fna 106985_c22209_g1_i1_chr9-11843658-11850789-+.fa.block.label.reduced.fna.trimmed.fna 1635 106985_c22209_g1_i1_chr9-11843658-11850789-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	1	0	0	0	1
Bhyb	0	0	1	0	0	0	0	0	0	1
Brup	0	0	0	0	0	1	0	0	0	1
Bpho	0	0	0	0	0	1	0	0	0	1
B422	0	0	0	0	0	1	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 107139_c17566_g1_i1_chr2-23887743-23889415--.fa.block.fna.trimmed.fna.treefile.root.ph -f 107139_c17566_g1_i1_chr2-23887743-23889415--.fa.block.fna.trimmed.fna -v 0 -l 0


# 107139_c17566_g1_i1_chr2-23887743-23889415--.fa.block.label.fna.trimmed.fna 107139_c17566_g1_i1_chr2-23887743-23889415--.fa.block.label.reduced.fna.trimmed.fna 1401 107139_c17566_g1_i1_chr2-23887743-23889415--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	1	0	0	0	0	0	0	1
Bboi	0	0	0	0	1	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	1	0	0	0	0	1
B422	0	0	0	0	0	0	0	0	0	0
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 107733_c33247_g1_i2_chr1-21471795-21475894--.fa.block.fna.trimmed.fna.treefile.root.ph -f 107733_c33247_g1_i2_chr1-21471795-21475894--.fa.block.fna.trimmed.fna -v 0 -l 0


# 107733_c33247_g1_i2_chr1-21471795-21475894--.fa.block.label.fna.trimmed.fna 107733_c33247_g1_i2_chr1-21471795-21475894--.fa.block.label.reduced.fna.trimmed.fna 1463 107733_c33247_g1_i2_chr1-21471795-21475894--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	0	0	0	0	0	0	0	0	0	0
Bret	0	0	0	0	0	0	1	0	0	1
Bhyb	0	0	0	0	0	0	0	0	0	0
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	0	0	1	0	1
B422	0	0	0	0	0	0	0	1	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 107805_c30549_g1_i4_chr5-17130508-17134311-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 107805_c30549_g1_i4_chr5-17130508-17134311-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 107805_c30549_g1_i4_chr5-17130508-17134311-+.fa.block.label.fna.trimmed.fna 107805_c30549_g1_i4_chr5-17130508-17134311-+.fa.block.label.reduced.fna.trimmed.fna 1342 107805_c30549_g1_i4_chr5-17130508-17134311-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	0	0	0	0	0	0	0	0	1	1
Bret	0	0	0	0	0	0	1	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	1	1
Bpho	0	0	0	0	0	0	1	0	0	1
B422	0	0	0	0	0	0	1	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 107872_c27097_g1_i1_chr3-18279135-18280761--.fa.block.fna.trimmed.fna.treefile.root.ph -f 107872_c27097_g1_i1_chr3-18279135-18280761--.fa.block.fna.trimmed.fna -v 0 -l 0


# 107872_c27097_g1_i1_chr3-18279135-18280761--.fa.block.label.fna.trimmed.fna 107872_c27097_g1_i1_chr3-18279135-18280761--.fa.block.label.reduced.fna.trimmed.fna 1437 107872_c27097_g1_i1_chr3-18279135-18280761--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	1	0	0	0	0	0	0	1
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	1	0	0	0	0	0	0	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	1	0	0	0	0	1
Bpho	0	0	0	0	1	0	0	0	0	1
B422	0	0	0	0	1	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 108136_c31693_g1_i1_chr5-23779430-23783492-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 108136_c31693_g1_i1_chr5-23779430-23783492-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 108136_c31693_g1_i1_chr5-23779430-23783492-+.fa.block.label.fna.trimmed.fna 108136_c31693_g1_i1_chr5-23779430-23783492-+.fa.block.label.reduced.fna.trimmed.fna 1416 108136_c31693_g1_i1_chr5-23779430-23783492-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	1	0	0	0	0	0	0	1
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	0	1	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	1	0	0	0	0	1
Bpho	0	0	0	0	1	0	0	0	0	1
B422	0	0	0	0	1	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 108306_c29439_g1_i3_chr3-10983766-10988584-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 108306_c29439_g1_i3_chr3-10983766-10988584-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 108306_c29439_g1_i3_chr3-10983766-10988584-+.fa.block.label.fna.trimmed.fna 108306_c29439_g1_i3_chr3-10983766-10988584-+.fa.block.label.reduced.fna.trimmed.fna 535 108306_c29439_g1_i3_chr3-10983766-10988584-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	1	1
Bpho	0	0	0	0	0	0	0	0	1	1
B422	0	0	0	0	0	0	0	0	1	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 108365_c26521_g1_i1_chr9-25516033-25517654--.fa.block.fna.trimmed.fna.treefile.root.ph -f 108365_c26521_g1_i1_chr9-25516033-25517654--.fa.block.fna.trimmed.fna -v 0 -l 0


# 108365_c26521_g1_i1_chr9-25516033-25517654--.fa.block.label.fna.trimmed.fna 108365_c26521_g1_i1_chr9-25516033-25517654--.fa.block.label.reduced.fna.trimmed.fna 477 108365_c26521_g1_i1_chr9-25516033-25517654--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	0	0	0	0	0	0	0	0	0
Brup	0	0	0	0	1	0	0	0	0	1
Bpho	0	0	0	0	1	0	0	0	0	1
B422	0	0	0	0	1	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 108514_c31253_g2_i4_chr9-14520636-14523486--.fa.block.fna.trimmed.fna.treefile.root.ph -f 108514_c31253_g2_i4_chr9-14520636-14523486--.fa.block.fna.trimmed.fna -v 0 -l 0


# 108514_c31253_g2_i4_chr9-14520636-14523486--.fa.block.label.fna.trimmed.fna 108514_c31253_g2_i4_chr9-14520636-14523486--.fa.block.label.reduced.fna.trimmed.fna 989 108514_c31253_g2_i4_chr9-14520636-14523486--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	1	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	0	0	0	1	1
B422	0	0	0	0	0	0	0	0	1	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 108532_c36259_g2_i1_chr4-37089961-37093721-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 108532_c36259_g2_i1_chr4-37089961-37093721-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 108532_c36259_g2_i1_chr4-37089961-37093721-+.fa.block.label.fna.trimmed.fna 108532_c36259_g2_i1_chr4-37089961-37093721-+.fa.block.label.reduced.fna.trimmed.fna 799 108532_c36259_g2_i1_chr4-37089961-37093721-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	1	0	0	0	0	0	0	1
Bboi	0	0	0	0	0	0	0	0	0	0
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	1	0	0	0	0	1
Bpho	0	0	0	0	1	0	0	0	0	1
B422	0	0	0	0	0	0	0	0	0	0
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 108571_c28305_g1_i3_chr2-8900030-8904478--.fa.block.fna.trimmed.fna.treefile.root.ph -f 108571_c28305_g1_i3_chr2-8900030-8904478--.fa.block.fna.trimmed.fna -v 0 -l 0


# 108571_c28305_g1_i3_chr2-8900030-8904478--.fa.block.label.fna.trimmed.fna 108571_c28305_g1_i3_chr2-8900030-8904478--.fa.block.label.reduced.fna.trimmed.fna 1315 108571_c28305_g1_i3_chr2-8900030-8904478--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	0	1	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	0	0	1	0	1
B422	0	0	0	0	0	0	0	1	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 108599_c28282_g1_i2_chr6-14143586-14150295--.fa.block.fna.trimmed.fna.treefile.root.ph -f 108599_c28282_g1_i2_chr6-14143586-14150295--.fa.block.fna.trimmed.fna -v 0 -l 0


# 108599_c28282_g1_i2_chr6-14143586-14150295--.fa.block.label.fna.trimmed.fna 108599_c28282_g1_i2_chr6-14143586-14150295--.fa.block.label.reduced.fna.trimmed.fna 826 108599_c28282_g1_i2_chr6-14143586-14150295--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	1	0	0	0	0	0	0	0	1
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	1	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	1	0	0	0	1
Bpho	0	0	0	0	0	1	0	0	0	1
B422	0	0	0	0	0	1	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 108696_c30417_g1_i3_chr9-7976656-7985545-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 108696_c30417_g1_i3_chr9-7976656-7985545-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 108696_c30417_g1_i3_chr9-7976656-7985545-+.fa.block.label.fna.trimmed.fna 108696_c30417_g1_i3_chr9-7976656-7985545-+.fa.block.label.reduced.fna.trimmed.fna 1328 108696_c30417_g1_i3_chr9-7976656-7985545-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	0	0	0	0	0	0	0	0
Bboi	0	0	0	0	1	0	0	0	0	1
Bret	0	0	0	0	0	0	0	0	1	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	0	0	0	0	1	1
B422	0	0	0	0	0	0	0	0	0	0
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 108808_c28097_g1_i2_chr4-12525907-12528991-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 108808_c28097_g1_i2_chr4-12525907-12528991-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 108808_c28097_g1_i2_chr4-12525907-12528991-+.fa.block.label.fna.trimmed.fna 108808_c28097_g1_i2_chr4-12525907-12528991-+.fa.block.label.reduced.fna.trimmed.fna 698 108808_c28097_g1_i2_chr4-12525907-12528991-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	1	0	0	0	0	0	0	0	1
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	1	0	0	0	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	1	0	0	0	0	0	1
Bpho	0	0	0	1	0	0	0	0	0	1
B422	0	0	0	1	0	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 108974_c33377_g2_i1_chr3-28304397-28307011-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 108974_c33377_g2_i1_chr3-28304397-28307011-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 108974_c33377_g2_i1_chr3-28304397-28307011-+.fa.block.label.fna.trimmed.fna 108974_c33377_g2_i1_chr3-28304397-28307011-+.fa.block.label.reduced.fna.trimmed.fna 1004 108974_c33377_g2_i1_chr3-28304397-28307011-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	1	0	0	0	0	0	0	0	0	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	1	1
Bpho	0	0	0	0	0	0	0	0	1	1
B422	0	0	0	0	0	0	0	0	1	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 109023_c34226_g1_i1_chr7-2424553-2426106-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 109023_c34226_g1_i1_chr7-2424553-2426106-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 109023_c34226_g1_i1_chr7-2424553-2426106-+.fa.block.label.fna.trimmed.fna 109023_c34226_g1_i1_chr7-2424553-2426106-+.fa.block.label.reduced.fna.trimmed.fna 767 109023_c34226_g1_i1_chr7-2424553-2426106-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	1	0	0	0	0	0	0	0	1
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	0	0	1	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	1	1
Bpho	0	0	0	0	0	0	0	0	1	1
B422	0	0	0	0	0	0	0	0	1	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 109456_c31426_g2_i1_chr4-35653405-35657181--.fa.block.fna.trimmed.fna.treefile.root.ph -f 109456_c31426_g2_i1_chr4-35653405-35657181--.fa.block.fna.trimmed.fna -v 0 -l 0


# 109456_c31426_g2_i1_chr4-35653405-35657181--.fa.block.label.fna.trimmed.fna 109456_c31426_g2_i1_chr4-35653405-35657181--.fa.block.label.reduced.fna.trimmed.fna 1053 109456_c31426_g2_i1_chr4-35653405-35657181--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	0	0	1	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	0	0	1	1
Bhyb	0	1	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	1	1
Bpho	0	0	0	0	0	0	0	0	1	1
B422	0	0	0	0	0	0	0	0	1	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 109471_c27285_g1_i1_chr3-23101729-23103268-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 109471_c27285_g1_i1_chr3-23101729-23103268-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 109471_c27285_g1_i1_chr3-23101729-23103268-+.fa.block.label.fna.trimmed.fna 109471_c27285_g1_i1_chr3-23101729-23103268-+.fa.block.label.reduced.fna.trimmed.fna 1342 109471_c27285_g1_i1_chr3-23101729-23103268-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	1	0	0	0	0	0	0	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	0	1	0	0	1
B422	0	0	0	0	0	0	1	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 109475_c32054_g2_i1_chr7-9945127-9946663--.fa.block.fna.trimmed.fna.treefile.root.ph -f 109475_c32054_g2_i1_chr7-9945127-9946663--.fa.block.fna.trimmed.fna -v 0 -l 0


# 109475_c32054_g2_i1_chr7-9945127-9946663--.fa.block.label.fna.trimmed.fna 109475_c32054_g2_i1_chr7-9945127-9946663--.fa.block.label.reduced.fna.trimmed.fna 1116 109475_c32054_g2_i1_chr7-9945127-9946663--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	0	1	0	0	0	0	0	0	1
Bboi	0	0	0	0	0	0	0	0	0	0
Bret	0	0	0	0	0	0	0	0	0	0
Bhyb	1	0	0	0	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	0	0
Bpho	0	0	0	0	0	0	1	0	0	1
B422	0	0	0	0	0	0	1	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 109765_c35611_g2_i1_chr3-7937278-7941889--.fa.block.fna.trimmed.fna.treefile.root.ph -f 109765_c35611_g2_i1_chr3-7937278-7941889--.fa.block.fna.trimmed.fna -v 0 -l 0


# 109765_c35611_g2_i1_chr3-7937278-7941889--.fa.block.label.fna.trimmed.fna 109765_c35611_g2_i1_chr3-7937278-7941889--.fa.block.label.reduced.fna.trimmed.fna 1079 109765_c35611_g2_i1_chr3-7937278-7941889--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	0	0	0	0	1	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	0	0	0	0	0	0	0	0	0
Brup	0	0	0	0	1	0	0	0	0	1
Bpho	0	0	0	0	0	0	0	0	0	0
B422	0	0	0	0	1	0	0	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 109837_c23943_g1_i1_chr1-4663964-4667563-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 109837_c23943_g1_i1_chr1-4663964-4667563-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 109837_c23943_g1_i1_chr1-4663964-4667563-+.fa.block.label.fna.trimmed.fna 109837_c23943_g1_i1_chr1-4663964-4667563-+.fa.block.label.reduced.fna.trimmed.fna 838 109837_c23943_g1_i1_chr1-4663964-4667563-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	1	0	0	0	0	0	0	0	1
Bboi	0	0	0	0	0	0	0	0	0	0
Bret	0	0	0	0	0	0	1	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	1	1
Bpho	0	0	0	0	0	0	0	0	1	1
B422	0	0	0	0	0	0	0	0	1	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 109914_c24454_g1_i1_Bd1-65848337-65849859--.fa.block.fna.trimmed.fna.treefile.root.ph -f 109914_c24454_g1_i1_Bd1-65848337-65849859--.fa.block.fna.trimmed.fna -v 0 -l 0


# 109914_c24454_g1_i1_Bd1-65848337-65849859--.fa.block.label.fna.trimmed.fna 109914_c24454_g1_i1_Bd1-65848337-65849859--.fa.block.label.reduced.fna.trimmed.fna 1085 109914_c24454_g1_i1_Bd1-65848337-65849859--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	0	0	0	0	0	0	0	0	0	0
Bret	1	0	0	0	0	0	0	0	0	1
Bhyb	0	0	0	0	0	0	0	0	0	0
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	0	0	1	0	1
B422	0	0	0	0	0	0	0	1	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 109918_c21893_g1_i1_chr1-43517122-43524252--.fa.block.fna.trimmed.fna.treefile.root.ph -f 109918_c21893_g1_i1_chr1-43517122-43524252--.fa.block.fna.trimmed.fna -v 0 -l 0


# 109918_c21893_g1_i1_chr1-43517122-43524252--.fa.block.label.fna.trimmed.fna 109918_c21893_g1_i1_chr1-43517122-43524252--.fa.block.label.reduced.fna.trimmed.fna 970 109918_c21893_g1_i1_chr1-43517122-43524252--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	1	0	0	0	0	0	0	0	1
Bboi	0	0	1	0	0	0	0	0	0	1
Bret	0	0	0	0	1	0	0	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	1	0	1
Bpho	0	0	0	0	0	0	1	0	0	1
B422	0	0	0	0	0	0	1	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 110014_c35659_g3_i1_chr9-20016846-20018354-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 110014_c35659_g3_i1_chr9-20016846-20018354-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 110014_c35659_g3_i1_chr9-20016846-20018354-+.fa.block.label.fna.trimmed.fna 110014_c35659_g3_i1_chr9-20016846-20018354-+.fa.block.label.reduced.fna.trimmed.fna 345 110014_c35659_g3_i1_chr9-20016846-20018354-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	0	1	0	0	0	0	0	0	0	1
Bboi	0	1	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	0	1	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	1	0	0	1
Bpho	0	0	0	0	0	0	1	0	0	1
B422	0	0	0	0	0	0	1	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 110087_c37750_g11_i1_chr3-15814654-15817742--.fa.block.fna.trimmed.fna.treefile.root.ph -f 110087_c37750_g11_i1_chr3-15814654-15817742--.fa.block.fna.trimmed.fna -v 0 -l 0


# 110087_c37750_g11_i1_chr3-15814654-15817742--.fa.block.label.fna.trimmed.fna 110087_c37750_g11_i1_chr3-15814654-15817742--.fa.block.label.reduced.fna.trimmed.fna 869 110087_c37750_g11_i1_chr3-15814654-15817742--.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	0	0	0	0	0	1	0	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
Brup	0	0	0	0	0	0	0	0	0	0
Bpho	0	0	0	0	0	0	1	0	0	1
B422	0	0	0	0	0	0	1	0	0	1
# /home/bioflora/allopolyploids/scripts/_check_lineages_polyploids.pl -t 110196_c13070_g1_i1_chr6-8389172-8390724-+.fa.block.fna.trimmed.fna.treefile.root.ph -f 110196_c13070_g1_i1_chr6-8389172-8390724-+.fa.block.fna.trimmed.fna -v 0 -l 0


# 110196_c13070_g1_i1_chr6-8389172-8390724-+.fa.block.label.fna.trimmed.fna 110196_c13070_g1_i1_chr6-8389172-8390724-+.fa.block.label.reduced.fna.trimmed.fna 595 110196_c13070_g1_i1_chr6-8389172-8390724-+.fa.block.fna.trimmed.fna.treefile.root.label.ph

	A	B	C	D	E	F	G	H	I	all
Bmex	1	0	0	0	0	0	0	0	0	1
Bboi	1	0	0	0	0	0	0	0	0	1
Bret	1	0	0	0	0	0	0	0	0	1
Bhyb	0	0	0	1	0	0	0	0	0	1
